!!sas,ex3d,
!!id,desc,answer
SXS_SW2503601_DX01_010_1,实训室25036刀闸B相首端靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2503601_DX01_016_1,实训室25036刀闸B相首端靠主变侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2503601_DX01_006_1,实训室25036刀闸C相末端靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2503601_DX01_012_1,实训室25036刀闸C相末端靠主变侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2503601_DX01_011_1,实训室25036刀闸C相首端靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2503601_DX01_017_1,实训室25036刀闸C相首端靠主变侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_K250301_DX01_001_1,实训室2503开关A相接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_K250301_DX01_002_1,实训室2503开关C相接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530111_DX01_007_1,实训室25301刀闸A相末端靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530111_DX01_014_1,实训室25301刀闸A相末端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530111_DX01_008_1,实训室25301刀闸A相首端靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530111_DX01_015_1,实训室25301刀闸A相首端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530111_DX01_006_1,实训室25301刀闸B相末端靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530111_DX01_013_1,实训室25301刀闸B相末端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530111_DX01_009_1,实训室25301刀闸B相首端靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530111_DX01_016_1,实训室25301刀闸B相首端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530111_DX01_011_1,实训室25301刀闸C相末端靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530111_DX01_012_1,实训室25301刀闸C相末端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530111_DX01_010_1,实训室25301刀闸C相首端靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530111_DX01_017_1,实训室25301刀闸C相首端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530211_DX01_010_1,实训室25302刀闸A相末端靠CT侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530211_DX01_017_1,实训室25302刀闸A相末端靠主变侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530211_DX01_011_1,实训室25302刀闸A相首端靠CT侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530211_DX01_012_1,实训室25302刀闸A相首端靠主变侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530211_DX01_009_1,实训室25302刀闸B相末端靠CT侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530211_DX01_016_1,实训室25302刀闸B相末端靠主变侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530211_DX01_006_1,实训室25302刀闸B相首端靠CT侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530211_DX01_013_1,实训室25302刀闸B相首端靠主变侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530211_DX01_008_1,实训室25302刀闸C相末端靠CT侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530211_DX01_015_1,实训室25302刀闸C相末端靠主变侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530211_DX01_007_1,实训室25302刀闸C相首端靠CT侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2530211_DX01_014_1,实训室25302刀闸C相首端靠主变侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_K253004_DX01_001_1,实训室2530开关A相接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_K253004_DX01_002_1,实训室2530开关C相接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550111_DX01_007_1,实训室25501刀闸A相末端靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550111_DX01_014_1,实训室25501刀闸A相末端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550111_DX01_008_1,实训室25501刀闸A相首端靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550111_DX01_015_1,实训室25501刀闸A相首端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550111_DX01_006_1,实训室25501刀闸B相末端靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550111_DX01_013_1,实训室25501刀闸B相末端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550111_DX01_009_1,实训室25501刀闸B相首端靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550111_DX01_016_1,实训室25501刀闸B相首端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550111_DX01_011_1,实训室25501刀闸C相末端靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550111_DX01_012_1,实训室25501刀闸C相末端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550111_DX01_010_1,实训室25501刀闸C相首端靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550111_DX01_017_1,实训室25501刀闸C相首端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550211_DX01_010_1,实训室25502刀闸A相末端靠CT侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550211_DX01_017_1,实训室25502刀闸A相末端靠主变侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550211_DX01_011_1,实训室25502刀闸A相首端靠CT侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550211_DX01_012_1,实训室25502刀闸A相首端靠主变侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550211_DX01_009_1,实训室25502刀闸B相末端靠CT侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550211_DX01_016_1,实训室25502刀闸B相末端靠主变侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550211_DX01_006_1,实训室25502刀闸B相首端靠CT侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550211_DX01_013_1,实训室25502刀闸B相首端靠主变侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550211_DX01_008_1,实训室25502刀闸C相末端靠CT侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550211_DX01_015_1,实训室25502刀闸C相末端靠主变侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550211_DX01_007_1,实训室25502刀闸C相首端靠CT侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2550211_DX01_014_1,实训室25502刀闸C相首端靠主变侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_CT2550_A_02_DX01_001_1,实训室2550电流互感器A相靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_CT2550_A_02_DX01_002_1,实训室2550电流互感器A相靠主变侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_CT2550_B_02_DX01_001_1,实训室2550电流互感器B相靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_CT2550_B_02_DX01_002_1,实训室2550电流互感器B相靠主变侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_CT2550_C_02_DX01_001_1,实训室2550电流互感器C相靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_CT2550_C_02_DX01_002_1,实训室2550电流互感器C相靠主变侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_K255004_DX01_001_1,实训室2550开关A相接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_K255004_DX01_002_1,实训室2550开关C相接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600111_DX01_010_1,实训室26001刀闸A相末端靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600111_DX01_017_1,实训室26001刀闸A相末端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600111_DX01_011_1,实训室26001刀闸A相首端靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600111_DX01_012_1,实训室26001刀闸A相首端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600111_DX01_009_1,实训室26001刀闸B相末端靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600111_DX01_016_1,实训室26001刀闸B相末端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600111_DX01_006_1,实训室26001刀闸B相首端靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600111_DX01_013_1,实训室26001刀闸B相首端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600111_DX01_008_1,实训室26001刀闸C相末端靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600111_DX01_015_1,实训室26001刀闸C相末端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600111_DX01_007_1,实训室26001刀闸C相首端靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600111_DX01_014_1,实训室26001刀闸C相首端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600211_DX01_008_1,实训室26002刀闸A相末端靠CT侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600211_DX01_015_1,实训室26002刀闸A相末端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600211_DX01_007_1,实训室26002刀闸A相首端靠CT侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600211_DX01_014_1,实训室26002刀闸A相首端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600211_DX01_009_1,实训室26002刀闸B相末端靠CT侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600211_DX01_016_1,实训室26002刀闸B相末端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600211_DX01_006_1,实训室26002刀闸B相首端靠CT侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600211_DX01_013_1,实训室26002刀闸B相首端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600211_DX01_010_1,实训室26002刀闸C相末端靠CT侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600211_DX01_017_1,实训室26002刀闸C相末端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600211_DX01_011_1,实训室26002刀闸C相首端靠CT侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2600211_DX01_012_1,实训室26002刀闸C相首端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_CT2600_A_03_DX01_002_1,实训室2600电流互感器A相靠刀闸侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_CT2600_A_03_DX01_001_1,实训室2600电流互感器A相靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_CT2600_B_03_DX01_002_1,实训室2600电流互感器B相靠刀闸侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_CT2600_B_03_DX01_001_1,实训室2600电流互感器B相靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_CT2600_C_03_DX01_002_1,实训室2600电流互感器C相靠刀闸侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_CT2600_C_03_DX01_001_1,实训室2600电流互感器C相靠开关侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_K260003_DX01_002_1,实训室2600开关A相接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_K260003_DX01_001_1,实训室2600开关C相接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_2K801_A_LEFT_YXFH_1,实训室2K801刀闸A相靠出线侧引线发红发红,1、向班长和班组现场工程师、中心运行专职汇报并申请立即停电处理。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_2K801_A_RIGHT_YXFH_1,实训室2K801刀闸A相靠母线侧引线发红发红,1、向班长和班组现场工程师、中心运行专职汇报并申请立即停电处理。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K80104_DX01_010_1,实训室2K801刀闸A相末端靠出线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K80104_DX01_017_1,实训室2K801刀闸A相末端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K80104_DX01_011_1,实训室2K801刀闸A相首端靠出线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K80104_DX01_012_1,实训室2K801刀闸A相首端靠母线侧接地线松脱,1、向网调汇报，结合停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
